m13_TCELLS	m13_BCELLS	m13_NKCELLS	m13_GRANULOCYTES	m13_MONOCYTES	m36_TCELLS	m36_BCELLS	m36_NKCELLS	m36_GRANULOCYTES	m36_MONOCYTES	m43_TCELLS	m43_BCELLS	m43_NKCELLS	m43_GRANULOCYTES	m43_MONOCYTES	m55_TCELLS	m55_BCELLS	m55_NKCELLS	m55_GRANULOCYTES	m55_MONOCYTES
chr10+112845805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-120374215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr11-46497409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-62354623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-63726093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-63855971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-64509138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-64629844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
chr11-65076658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-65202717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr11-66087066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-66609944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-66623279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
chr11-67158928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr11-67195211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-69505694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11-72941884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+111620345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+14327801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+1910282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+321542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+321659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+322400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+34959976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+64336489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+64574231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+64806635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
chr11+64928722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+65190324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+65283113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+65407366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr11+65440220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+65846427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
chr11+66089700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+67220214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr11+67342664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+72902145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+73728670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr11+78401570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+82838423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
chr12-110491274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-110491352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr12-112235784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr12-121735206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-122595997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-27258365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-49196929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-50242593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-50515651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
chr12-54436764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr12-57328861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-57710011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
chr12-791296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+122018756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr12+122375299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+122509011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+46492451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+53287176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+53581669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr12+57722433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+65751153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+66747689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+782539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+95041578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13-52643382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13-68240153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13-73339944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13+20948381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13+32053199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14-101895125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14-105820147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14-20322897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14-22089753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14-34809602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14+68588721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14+75792323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr15-89605916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr15+41098342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr15+42587791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr15+49444483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
chr15+74921998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr15+82969363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr15+90033164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
chr15+90688299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr16-10859147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-1419308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-1439384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-15469736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-22481510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
chr16-2328185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0
chr16-3844684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-68125430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-686619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-69139065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-70237739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-71753500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-85607808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
chr16+132032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+23622949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+28161338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+29521583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+30588914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr16+57234247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+67583451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+688100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+69482982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
chr16+88944996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
chr17-2146234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-2197083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
chr17-2206628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-2224877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-37831028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-39350354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-39926195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-4096958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
chr17-4503436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
chr17-59807707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr17-63822156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-63958338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr17-7170267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-7226201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-75382570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-75450943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-76053247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-7871343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+1771644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+31252758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+32187479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+37309070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+37427240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+38208066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+41872036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+42417103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
chr17+42447343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17+42861609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+43257655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+45465285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+47602152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+48350841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17+4943616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+49601924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+5149161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+5324651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
chr17+60311531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
chr17+69124121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+7339815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+75332695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+76063881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr17+78326869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+80752175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+82124102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+8537004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr18-12004692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr18+26065547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr18+55437504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-1083449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-12327275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-12327406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-1350054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-14014071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-17758289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr19-18028368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-38671873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-40363327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0
chr19-41552406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-49523549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr19-54656123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-898990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0
chr19+1051296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr19+11004826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+12634398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+1360052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr19+14038084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+1596120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+17413860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0
chr19+18033498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+2203560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+38277177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+38664913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+4001050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+40725229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr19+46671571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+46763297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr19+49308113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
chr19+49671228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+7130418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+7714502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2-171032626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2-190911412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2-33487991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2-37058314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+100032093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr2+141015215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+187425097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+213113073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+231339854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+26248267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+28801218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+53944625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+55028610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+64694421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr2+8552547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
chr20-2908817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr20-3068691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr20-34884874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr20-3895966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr20+3113061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr20+50403306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr20+53591180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr21-31507481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-26392976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-31554582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-36013266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-37231476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr22-37279273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-38150452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr22+16919889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+23352395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+28817671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+30151585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+31309442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+38554653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+42055923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
chr22+42783431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr22+50347882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3-101104062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3-103673947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3-197078953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr3-48169770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3-49496476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr3-49758730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3-49825326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3-49995452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3-57513604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr3-57561660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+118118636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+162152382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+185801762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+42786059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+48951765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+49379157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
chr3+49963187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+52614356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+67374131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr4-169023301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr4-170880837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr4-35402922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr4+3089489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0
chr4+40373358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5-169801052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5-172412982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
chr5-178140057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5-39598951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5-81729823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5-87484351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5+109707570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5+117960202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5+132603645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-109826023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-149291896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-156951257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-21749166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-22867814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-30511969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-30559271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-30750926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-31295249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-31892372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr6-32922355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-33094430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
chr6-34358888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-37848645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-47323231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+20708902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
chr6+30652165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+30678113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+30678137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+30708958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+32157775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
chr6+32292929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+32607858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+32646959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+32959562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+35006110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+39216851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+42651855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr6+42814717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
