m13_TCELLS	m13_BCELLS	m13_NKCELLS	m13_GRANULOCYTES	m13_MONOCYTES	m36_TCELLS	m36_BCELLS	m36_NKCELLS	m36_GRANULOCYTES	m36_MONOCYTES	m43_TCELLS	m43_BCELLS	m43_NKCELLS	m43_GRANULOCYTES	m43_MONOCYTES	m55_TCELLS	m55_BCELLS	m55_NKCELLS	m55_GRANULOCYTES	m55_MONOCYTES
chr11+34959976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+64336489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
chr11+64574231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0
chr11+64806635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	210	0	0	0
chr11+64928722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
chr11+65190324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+65283113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr11+65407366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
chr11+65440220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0
chr11+65846427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	85	0	0	0
chr11+66089700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+67220214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23	0	0	0
chr11+67342664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0
chr11+72902145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr11+73728670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0
chr11+78401570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
chr11+82838423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	3	0	5693	0
chr12-110491274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-110491352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr12-112235784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1322	0	0	0
chr12-121735206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr12-122595997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0
chr12-27258365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-49196929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12-50242593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
chr12-50515651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	116	0	0	0
chr12-54436764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0
chr12-57328861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0
chr12-57710011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	113	0	0
chr12-791296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
chr12+122018756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
chr12+122375299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0
chr12+122509011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	0	0	0
chr12+46492451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
chr12+53287176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+53581669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0
chr12+57722433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+65751153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr12+66747689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0	0	0
chr12+782539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0
chr12+95041578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0
chr13-52643382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13-68240153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0
chr13-73339944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13+20948381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13+32053199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
chr14-101895125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
chr14-105820147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
chr14-20322897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14-22089753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr14-34809602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
chr14+68588721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	0	0	0
chr14+75792323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
chr15-89605916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
chr15+41098342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	327	0	0	0
chr15+42587791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
chr15+49444483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	2369	0
chr15+74921998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	0	0	0
chr15+82969363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr15+90033164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	287
chr15+90688299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0
chr16-10859147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0
chr16-1419308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0
chr16-1439384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-15469736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
chr16-22481510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
chr16-2328185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183	0	866	0
chr16-3844684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
chr16-68125430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
chr16-686619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr16-69139065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-70237739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
chr16-71753500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-85607808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	107	0	0	1390
chr16+132032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0
chr16+23622949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
chr16+28161338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	0	0	0
chr16+29521583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+30588914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770	0	0	0
chr16+57234247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0
chr16+67583451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16+688100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr16+69482982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	1	0	0	0
chr16+88944996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	462	0
chr17-2146234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17-2197083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	4848	0
chr17-2206628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-2224877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0
chr17-37831028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0
chr17-39350354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0
chr17-39926195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
chr17-4096958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	2745
chr17-4503436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	535	0
chr17-59807707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0
chr17-63822156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0
chr17-63958338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0
chr17-7170267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	0	0	0
chr17-7226201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0
chr17-75382570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0
chr17-75450943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
chr17-76053247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-7871343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
chr17+1771644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+31252758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0
chr17+32187479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
chr17+37309070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0
chr17+37427240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614	0	0	0
chr17+38208066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
chr17+41872036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17+42417103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	185	0
chr17+42447343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0
chr17+42861609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0
chr17+43257655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17+45465285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr17+47602152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17+48350841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0
chr17+4943616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0
chr17+49601924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0
chr17+5149161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17+5324651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875	0	0	23
chr17+60311531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	43	0	999	0
chr17+69124121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0
chr17+7339815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
chr17+75332695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
chr17+76063881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	103	0	0	0
chr17+78326869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+80752175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
chr17+82124102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
chr17+8537004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739	0	0	0
chr18-12004692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr18+26065547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr18+55437504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
chr19-1083449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
chr19-12327275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-12327406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0
chr19-1350054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0
chr19-14014071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-17758289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	1	0	0	0
chr19-18028368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0
chr19-38671873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0
chr19-40363327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1847	1	0	0	0
chr19-41552406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr19-49523549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0
chr19-54656123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19-898990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	411	0	0
chr19+1051296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0
chr19+11004826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0
chr19+12634398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0
chr19+1360052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	4	0	0	0
chr19+14038084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+1596120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	0	0	0
chr19+17413860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	92	212	0	0
chr19+18033498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0
chr19+2203560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
chr19+38277177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0
chr19+38664913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
chr19+4001050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
chr19+40725229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	7	0	0	0
chr19+46671571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
chr19+46763297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0
chr19+49308113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	340
chr19+49671228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr19+7130418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
chr19+7714502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2-171032626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	0	0	0
chr2-190911412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0
chr2-33487991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0
chr2-37058314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
chr2+100032093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	375	0	0	0
chr2+141015215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr2+187425097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+213113073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0
chr2+231339854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr2+26248267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
chr2+28801218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0
chr2+53944625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
chr2+55028610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr2+64694421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0
chr2+8552547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	20	0
chr20-2908817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
chr20-3068691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr20-34884874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
chr20-3895966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0
chr20+3113061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	0	0
chr20+50403306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr20+53591180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr21-31507481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-26392976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-31554582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-36013266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22-37231476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	20	0	0	0
chr22-37279273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
chr22-38150452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670	0	0	0
chr22+16919889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+23352395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0
chr22+28817671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+30151585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
chr22+31309442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+38554653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr22+42055923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0
chr22+42783431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr22+50347882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
chr3-101104062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3-103673947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr3-197078953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0
chr3-48169770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
chr3-49496476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
chr3-49758730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
chr3-49825326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr3-49995452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0
chr3-57513604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
chr3-57561660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr3+118118636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
chr3+162152382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0
chr3+185801762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr3+42786059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0
chr3+48951765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0
chr3+49379157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	63	0	0	0
chr3+49963187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
chr3+52614356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr3+67374131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0
chr4-169023301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr4-170880837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0
chr4-35402922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
chr4+3089489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	7906	0
chr4+40373358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr5-169801052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0
chr5-172412982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	838	9
chr5-178140057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
chr5-39598951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
chr5-81729823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr5-87484351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr5+109707570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587	0	0	0
chr5+117960202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr5+132603645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0
chr6-109826023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
chr6-149291896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-156951257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0
chr6-21749166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
chr6-22867814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-30511969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6-30559271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0
chr6-30750926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0
chr6-31295249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr6-31892372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
chr6-32922355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0
chr6-33094430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1152	0	0	0
chr6-34358888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0
chr6-37848645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr6-47323231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0
chr6+20708902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	624	0	0	0
chr6+30652165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+30678113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0
chr6+30678137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+30708958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
chr6+32157775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	3	0	0	0
chr6+32292929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703	0	0	0
chr6+32607858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
chr6+32646959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0
chr6+32959562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr6+35006110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0
chr6+39216851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr6+42651855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr6+42814717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
chr7-109964791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr7-156207957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr7-53015050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr7-5827510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0
chr7-65822034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr7+107477015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
chr7+125379243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0
chr7+149213095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
chr7+24634788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr8-118619684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095	0	0	0
chr8-144154915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr8-144155057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0
chr8-144403992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr8-69781776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
chr8-8867814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	8	0	0	0
chr9-112295443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
chr9-121165209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr9-123183564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
chr9-128762551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	36	0	0
chr9-136460369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844	0	0	0
chr9-136522820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
chr9-136914203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	0	0	0
chr9-137192610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0
